no,KEYID,Value,AREA_CLTUR_TRRSRT_NM,PBTRNSP_CL_NM,PBTRNSP_FCLTY_NM,BSTP_NO_NM,ENTRC_NM,PBTRNSP_FCLTY_ADDR,FCLTY_LA,FCLTY_LO,DSTNC_VALUE,OPN_DE
727,32,b,부산영화체험박물관,시내버스,위생병원버스정류장,02-034,,부산광역시 서구 서대신동3가 597-7,35.11264497,129.0116638,2.3371295,20231230
728,32,b,부산영화체험박물관,시내버스,신선초교입구버스정류장,,,부산광역시 영도구 신선동3가 99-17,35.08353449,129.0465908,2.3399321,20231230
729,32,b,부산영화체험박물관,시내버스,민들레맨션버스정류장,02-155,,부산광역시 서구 서대신동2가 455-22,35.10912412,129.0094664,2.3450911,20231230
730,32,b,부산영화체험박물관,시내버스,자유APT버스정류장,,,부산광역시 서구 서대신동2가 394-7,35.10951168,129.0095636,2.3523987,20231230
731,32,b,부산영화체험박물관,시내버스,대원APT버스정류장,,,부산광역시 영도구 영선동4가 245-1,35.08185981,129.0427418,2.3571704,20231230
732,32,b,부산영화체험박물관,시내버스,테크노과학고버스정류장,,,부산광역시 영도구 영선동4가 200,35.08144399,129.0413799,2.3603754,20231230
733,32,b,부산영화체험박물관,시내버스,구성분도병원버스정류장,03-083,,부산광역시 동구 초량동 92-30,35.12252674,129.0403583,2.3970503,20231230
734,32,s1,부산영화체험박물관,지하철(1호선),초량역,,9번출구,부산광역시 동구 초량동 1170,35.12201801,129.0432529,2.4249486,20231230
735,32,b,부산영화체험박물관,시내버스,구침례병원버스정류장,03-092,,부산광역시 동구 초량동 1163-6,35.12229969,129.0438678,2.4747454,20231230
736,32,b,부산영화체험박물관,시내버스,청학시장버스정류장,04-160,,부산광역시 영도구 청학동 256-44,35.09405344,129.0592844,2.486957,20231230
737,32,b,부산영화체험박물관,시내버스,프랑스문화원버스정류장,03-090,,부산광역시 동구 초량동 1142,35.12267317,129.0435823,2.5037046,20231230
738,32,b,부산영화체험박물관,시내버스,초량6동버스정류장,03-040,,부산광역시 동구 초량동 754-5,35.12428732,129.0348518,2.5150692,20231230
739,32,b,부산영화체험박물관,시내버스,자유APT버스정류장,,,부산광역시 서구 서대신동3가 704-14,35.11202711,129.008818,2.5296954,20231230
740,32,b,부산영화체험박물관,시내버스,창신슈퍼버스정류장,04-167,,부산광역시 영도구 청학동 466-15,35.08996208,129.0579035,2.567783,20231230
741,32,b,부산영화체험박물관,시내버스,이송도곡각지버스정류장,04-036,,부산광역시 영도구 영선동4가 416,35.0801432,129.0440464,2.5780418,20231230
742,32,b,부산영화체험박물관,시내버스,이송도곡각지버스정류장,04-035,,부산광역시 영도구 영선동4가 502,35.08013744,129.0444415,2.5921126,20231230
743,32,b,부산영화체험박물관,시내버스,청학동부산은행버스정류장,04-067,,부산광역시 영도구 청학동 221-6,35.09655013,129.0614609,2.5990538,20231230
744,32,b,부산영화체험박물관,시내버스,수정1동공영주차장버스정류장,03-172,,부산광역시 동구 수정동 1043-60,35.12481747,129.0390251,2.6184655,20231230
745,32,b,부산영화체험박물관,시내버스,경남여중버스정류장,03-085,,부산광역시 동구 수정동 367-55,35.12418992,129.0423668,2.6258688,20231230
746,32,b,부산영화체험박물관,시내버스,암남동주민센터버스정류장,02-126,,부산광역시 서구 암남동 32509,35.07985738,129.0213297,2.6720033,20231230
747,32,b,부산영화체험박물관,시내버스,암남동주민센터버스정류장,02-127,,부산광역시 서구 암남동 32629,35.07965334,129.0217035,2.6787233,20231230
748,33,b,삼진식품,시내버스,영락교회버스정류장,02-062,,부산광역시 서구 부민동1가 1-22,35.10315013,129.0207712,2.3010842,20231230
749,33,s1,삼진식품,지하철(1호선),토성역,,2번출구,부산광역시 서구 아미동1가 11-03,35.10188841,129.0197349,2.3201679,20231230
750,33,b,삼진식품,시내버스,나상가버스정류장,04-081,,부산광역시 영도구 동삼동 1123,35.08627696,129.0671542,2.3385191,20231230
751,33,b,삼진식품,시내버스,동삼주공APT4단지버스정류장,,,부산광역시 영도구 동삼동 1123,35.08620451,129.067158,2.3414186,20231230
752,33,b,삼진식품,시내버스,중앙부두버스정류장,03-062,,부산광역시 동구 초량동 1185-1,35.11406366,129.0434538,2.3477989,20231230
753,33,s1,삼진식품,지하철(1호선),부산역,,1번출구,부산광역시 동구 초량동 1206-1,35.11383743,129.0388534,2.3492079,20231230
754,33,b,삼진식품,시내버스,부산대학병원버스정류장,,,부산광역시 서구 아미동2가 67-54,35.09973208,129.0179807,2.3789242,20231230
755,33,s1,삼진식품,지하철(1호선),부산역,,3번출구,부산광역시 동구 초량동 1206-1,35.11425431,129.0390399,2.3925598,20231230
756,33,b,삼진식품,시내버스,34단지관리사무소버스정류장,,,부산광역시 영도구 동삼동 1123,35.08553501,129.0674689,2.3928815,20231230
757,33,b,삼진식품,시내버스,암남동주민센터버스정류장,02-127,,부산광역시 서구 암남동 32629,35.07965334,129.0217035,2.4221815,20231230
758,33,b,삼진식품,시내버스,암남동주민센터버스정류장,02-126,,부산광역시 서구 암남동 32509,35.07985738,129.0213297,2.4355641,20231230
759,33,b,삼진식품,시내버스,혜광고교버스정류장,02-017,,부산광역시 서구 동대신동1가 305-402,35.10896752,129.0243992,2.4426707,20231230
760,33,s1,삼진식품,지하철(1호선),부산역,,6번출구,부산광역시 동구 초량동 1206-1,35.11485338,129.0397115,2.4507987,20231230
761,33,s5,삼진식품,기차(철도),부산역,KTX,,부산광역시 동구 초량동 1187-1,35.11515514,129.0413652,2.4717402,20231230
762,33,b,삼진식품,시내버스,부산역버스정류장,,,부산광역시 동구 초량동 1202,35.11505558,129.0398489,2.4717561,20231230
763,33,b,삼진식품,시내버스,동아대부민캠퍼스버스정류장,02-058,,부산광역시 서구 부용동1가 25385,35.10546366,129.0202697,2.4756902,20231230
764,33,b,삼진식품,시내버스,부산역버스정류장,,,부산광역시 동구 초량동 1208-18,35.11504609,129.0392614,2.4770506,20231230
765,33,b,삼진식품,시내버스,중앙공원민주공원버스정류장,01-058,,부산광역시 중구 영주동 204,35.11243687,129.0286355,2.5196152,20231230
766,33,b,삼진식품,시내버스,신익아파트버스정류장,02-125,,부산광역시 서구 암남동 180-1,35.07936154,129.0202902,2.5443776,20231230
767,33,b,삼진식품,시내버스,아동보호종합센터버스정류장,02-075,,부산광역시 서구 아미동2가 164-2,35.09992102,129.0160962,2.5484304,20231230
768,33,b,삼진식품,시내버스,부산서교회버스정류장,,,부산광역시 서구 부민동3가 54-297,35.10209923,129.0163862,2.6078198,20231230
769,33,b,삼진식품,시내버스,시민아파트버스정류장,01-004,,부산광역시 중구 영주동 26024,35.11489931,129.0321603,2.6243212,20231230
770,33,b,삼진식품,시내버스,중앙공원민주공원입구버스정류장,01-007,,부산광역시 중구 영주동 103-131,35.11398377,129.0295796,2.6285928,20231230
771,33,b,삼진식품,시내버스,동삼슈퍼버스정류장,,,부산광역시 영도구 동삼동 227-470,35.08012582,129.0671922,2.6397432,20231230
772,33,b,삼진식품,시내버스,동삼슈퍼버스정류장,,,부산광역시 영도구 동삼동 227-16,35.0799903,129.0670949,2.6404982,20231230
773,33,b,삼진식품,시내버스,화랑초등학교버스정류장,02-019,,부산광역시 서구 동대신동1가 287-6,35.10988876,129.0222782,2.650373,20231230
774,33,b,삼진식품,시내버스,대림APT버스정류장,,,부산광역시 서구 부민동3가 20-20,35.10443377,129.0172312,2.6518748,20231230
775,33,b,삼진식품,시내버스,상리종합사회복지회관버스정류장,04-076,,부산광역시 영도구 동삼동 1123,35.08545682,129.070946,2.6947313,20231230
776,33,b,삼진식품,시내버스,상리복지회관버스정류장,,,부산광역시 영도구 동삼동 1123,35.08553122,129.0710356,2.6999422,20231230
777,34,b,세운 동래 별장,시내버스,동래시장버스정류장,06-153,,부산광역시 동래구 낙민동 278,35.20084051,129.0877805,2.297639,20231230
778,34,b,세운 동래 별장,시내버스,쌍용아파트버스정류장,,,부산광역시 금정구 부곡동 224-1,35.23955769,129.0890157,2.3021539,20231230
779,34,b,세운 동래 별장,시내버스,사직3동새마을금고버스정류장,,,부산광역시 동래구 사직동 148-66,35.19996523,129.0745548,2.3126802,20231230
780,34,b,세운 동래 별장,시내버스,고별대버스정류장,,,부산광역시 금정구 장전동 산2-3,35.23943997,129.0688373,2.3317783,20231230
781,34,b,세운 동래 별장,시내버스,백제약국앞버스정류장,,,부산광역시 동래구 사직동 137-2,35.2007473,129.0703186,2.3357788,20231230
782,34,b,세운 동래 별장,시내버스,동래고등학교버스정류장,06-156,,부산광역시 동래구 낙민동 223-23,35.20053152,129.0893617,2.3803651,20231230
783,34,b,세운 동래 별장,시내버스,협진아파트버스정류장,,,부산광역시 동래구 명장동 300-69,35.20949398,129.1024196,2.4072024,20231230
784,34,b,세운 동래 별장,시내버스,금강초등학교버스정류장,,,부산광역시 동래구 온천동 1263,35.2023514,129.0642685,2.4349762,20231230
785,34,b,세운 동래 별장,시내버스,화신아파트버스정류장,13-002,,부산광역시 연제구 거제동 1191-19,35.19856144,129.0759815,2.4456594,20231230
786,34,b,세운 동래 별장,시내버스,금강초등학교버스정류장,,,부산광역시 동래구 사직동 20090,35.20216826,129.0642494,2.4527377,20231230
787,34,b,세운 동래 별장,시내버스,한성맨션버스정류장,,,부산광역시 연제구 거제동 211-4,35.19823896,129.0751766,2.4917064,20231230
788,34,b,세운 동래 별장,시내버스,서동입구버스정류장,11-135,,부산광역시 금정구 서동 219-11,35.21082717,129.1047123,2.5236027,20231230
789,34,b,세운 동래 별장,시내버스,사직1치안센터버스정류장,06-098,,부산광역시 동래구 사직동 20729,35.20099336,129.0647262,2.5384119,20231230
790,34,b,세운 동래 별장,시내버스,화신동명아파트버스정류장,,,부산광역시 동래구 온천동 1600,35.20466514,129.0588898,2.5604997,20231230
791,34,b,세운 동래 별장,시내버스,명장정수사업소버스정류장,06-220,,부산광역시 동래구 명장동 323-11,35.20803301,129.1033409,2.5630734,20231230
792,34,b,세운 동래 별장,시내버스,동래한양아파트버스정류장,06-159,,부산광역시 동래구 안락동 1041-7,35.19973041,129.0926786,2.5879472,20231230
793,34,b,세운 동래 별장,시내버스,구서동버스정류장,,,부산광역시 금정구 구서동 467-8,35.24235038,129.0889809,2.591565,20231230
794,34,b,세운 동래 별장,시내버스,명장조양맨션버스정류장,06-202,,부산광역시 동래구 명장동 2-23,35.20601882,129.1020629,2.5970372,20231230
795,34,b,세운 동래 별장,시내버스,삼경맨션버스정류장,,,부산광역시 동래구 수안동 12844,35.19740538,129.0858025,2.6164533,20231230
796,34,b,세운 동래 별장,시내버스,사직시장버스정류장,,,부산광역시 동래구 사직동 19-55,35.20125469,129.0624679,2.6291164,20231230
797,34,b,세운 동래 별장,시내버스,동상초등학교버스정류장,11-136,,부산광역시 금정구 서동 236-13,35.21182669,129.106574,2.6359482,20231230
798,34,b,세운 동래 별장,시내버스,동래한양아파트버스정류장,06-158,,부산광역시 동래구 낙민동 172-3,35.19930689,129.0928598,2.6373267,20231230
799,34,b,세운 동래 별장,시내버스,온천중학교버스정류장,,,부산광역시 동래구 온천동 1621-2,35.20331276,129.0590976,2.6520861,20231230
800,34,b,세운 동래 별장,시내버스,명장조양맨션버스정류장,06-201,,부산광역시 동래구 명장동 22678,35.20438419,129.1014315,2.6694342,20231230
801,34,s1,세운 동래 별장,지하철(1호선),교대역,,8번출구,부산광역시 연제구 거제동 72-25,35.19636016,129.0802311,2.6701895,20231230
802,34,s1,세운 동래 별장,지하철(1호선),교대역,,5번출구,부산광역시 연제구 거제동 72-25,35.19624264,129.0796813,2.6824918,20231230
803,34,b,세운 동래 별장,시내버스,금정전자공고버스정류장,,,부산광역시 금정구 금사동 527-2,35.22113648,129.1090956,2.6892522,20231230
804,35,b,영광도서,시내버스,상수도사업본부버스정류장,05-004,,부산광역시 부산진구 양정동 272-1,35.17516383,129.0732555,2.3070738,20231230
805,35,b,영광도서,시내버스,문현동삼성아파트버스정류장,07-041,,부산광역시 남구 문현동 383-1,35.13964686,129.0674851,2.3136026,20231230
806,35,b,영광도서,시내버스,가남시장버스정류장,,,부산광역시 부산진구 가야동 427-13,35.14965897,129.0345909,2.3280318,20231230
807,35,b,영광도서,시내버스,가남시장버스정류장,05-134,,부산광역시 부산진구 가야동 427-13,35.14959033,129.0345928,2.3312288,20231230
808,35,b,영광도서,시내버스,부산진고버스정류장,,,부산광역시 부산진구 초읍동 529-131,35.17986368,129.0566329,2.3411754,20231230
809,35,b,영광도서,시내버스,백양맨션버스정류장,05-287,,부산광역시 부산진구 부암동 581,35.16999534,129.0352665,2.3811096,20231230
810,35,b,영광도서,시내버스,청수탕버스정류장,05-008,,부산광역시 부산진구 부암동 581,35.16991901,129.0351216,2.3879618,20231230
811,35,b,영광도서,시내버스,개금주공아파트버스정류장,05-150,,부산광역시 부산진구 개금동 569-2,35.1587247,129.0312684,2.3950578,20231230
812,35,b,영광도서,시내버스,가야3동사무소버스정류장,,,부산광역시 부산진구 가야동 454-47,35.14945873,129.033807,2.4018829,20231230
813,35,b,영광도서,시내버스,가야여중버스정류장,05-132,,부산광역시 부산진구 가야동 463-9,35.1478012,129.0346978,2.4172239,20231230
814,35,b,영광도서,시내버스,가야여중버스정류장,,,부산광역시 부산진구 가야동 464-78,35.14792521,129.0345165,2.4245214,20231230
815,35,b,영광도서,시내버스,가야여중버스정류장,,,부산광역시 부산진구 가야동 464-28,35.14773453,129.0346157,2.4274185,20231230
816,35,b,영광도서,시내버스,백양로교회앞버스정류장,05-095,,부산광역시 부산진구 당감동 515-1,35.16419888,129.03165,2.4347477,20231230
817,35,b,영광도서,시내버스,산호맨션후문버스정류장,,,부산광역시 부산진구 양정동 138-33,35.17490046,129.0759544,2.4443502,20231230
818,35,b,영광도서,시내버스,물만골중간마을버스정류장,,,부산광역시 연제구 연산동 산181-1,35.16605408,129.0830363,2.4468452,20231230
819,35,b,영광도서,시내버스,백양교회버스정류장,,,부산광역시 부산진구 당감동 612-3,35.16441629,129.0314116,2.4617541,20231230
820,35,b,영광도서,시내버스,동호정보고등학교버스정류장,05-009,,부산광역시 부산진구 양정동 113-3,35.17486244,129.0765895,2.4810431,20231230
821,35,b,영광도서,시내버스,창신아파트버스정류장,,,부산광역시 부산진구 초읍동 182-1,35.18084992,129.0529059,2.4862476,20231230
822,35,b,영광도서,시내버스,진금당버스정류장,,,부산광역시 부산진구 초읍동 178-23,35.18055998,129.051174,2.486778,20231230
823,35,b,영광도서,시내버스,부산진시장버스정류장,03-133,,부산광역시 동구 범일동 290-1,35.13649603,129.0592033,2.4869947,20231230
824,35,b,영광도서,시내버스,초읍초등학교버스정류장,05-041,,부산광역시 부산진구 초읍동 175-18,35.18051229,129.0506457,2.4933883,20231230
825,35,b,영광도서,시내버스,창신아파트버스정류장,,,부산광역시 부산진구 초읍동 181-7,35.18096616,129.0527705,2.501118,20231230
826,35,b,영광도서,시내버스,양정농협버스정류장,,,부산광역시 부산진구 양정동 116-3,35.17493866,129.0769119,2.5075546,20231230
827,35,b,영광도서,시내버스,동의대입구버스정류장,,,부산광역시 부산진구 가야동 459-41,35.14718712,129.0339633,2.5095348,20231230
828,35,b,영광도서,시내버스,부산진시장버스정류장,03-134,,부산광역시 동구 범일동 290-1,35.13628432,129.0592185,2.5105764,20231230
829,35,b,영광도서,시내버스,초연중버스정류장,,,부산광역시 부산진구 초읍동 280-5,35.179635,129.0465373,2.5235936,20231230
830,35,b,영광도서,시내버스,좌천동가구거리버스정류장,03-138,,부산광역시 동구 범일동 207-2,35.13614126,129.0565024,2.5242651,20231230
831,35,b,영광도서,시내버스,초읍버스정류장,,,부산광역시 부산진구 초읍동 173-8,35.18107306,129.0502185,2.5636532,20231230
832,35,b,영광도서,시내버스,용사촌입구버스정류장,05-074,,부산광역시 부산진구 부암동 594-108,35.17116258,129.0337425,2.5672839,20231230
833,35,b,영광도서,시내버스,원당골버스정류장,,,부산광역시 부산진구 초읍동 508-1,35.18196176,129.0592289,2.5769574,20231230
834,35,b,영광도서,시내버스,어린이대공원버스정류장,05-043,,부산광역시 부산진구 초읍동 288-6,35.18056377,129.0474528,2.58776,20231230
835,35,b,영광도서,시내버스,시청공원버스정류장,,,부산광역시 부산진구 양정동 156-10,35.17924356,129.0719109,2.6161265,20231230
836,35,b,영광도서,시내버스,좌천동농심가슈퍼버스정류장,03-018,,부산광역시 동구 좌천동 913-38,35.13677458,129.0473853,2.6222709,20231230
837,35,b,영광도서,시내버스,태양탕버스정류장,,,부산광역시 연제구 연산동 856-5,35.17463726,129.079216,2.6358159,20231230
838,35,b,영광도서,시내버스,가야전신전화국버스정류장,05-139,,부산광역시 부산진구 가야동 158,35.15264221,129.0295517,2.6421798,20231230
839,35,b,영광도서,시내버스,정은빌라버스정류장,,,부산광역시 동구 수정동 410-111,35.13690821,129.045682,2.6675254,20231230
840,35,s1,영광도서,지하철(1호선),좌천역,,8번출구,부산광역시 동구 좌천동 236,35.13488243,129.0551825,2.6713799,20231230
841,35,b,영광도서,시내버스,동원초등학교버스정류장,05-302,,부산광역시 부산진구 부암동 594-90,35.17213536,129.0330769,2.6768703,20231230
842,35,s4,영광도서,광역전철(동해선),거제해맞이역,,,부산광역시 연제구 거제동 676-1,35.18109901,129.0689943,2.6841733,20231230
843,36,b,이화사,시내버스,배수지버스정류장,,,부산광역시 영도구 신선동1가 210-27,35.08985733,129.0484297,2.3003647,20231230
844,36,b,이화사,시내버스,영선위로터리버스정류장,04-030,,부산광역시 영도구 신선동3가 132,35.08529883,129.0428715,2.3160913,20231230
845,36,b,이화사,시내버스,영선위로터리버스정류장,04-029,,부산광역시 영도구 영선동3가 105,35.08473613,129.042099,2.3290617,20231230
846,36,b,이화사,시내버스,봉래동버스정류장,,,부산광역시 영도구 봉래동5가 147-3,35.09309026,129.0515462,2.3533523,20231230
847,36,b,이화사,시내버스,구덕초등학교버스정류장,02-002,,부산광역시 서구 서대신동3가 758,35.11963551,129.0129628,2.372479,20231230
848,36,b,이화사,시내버스,대명빌라버스정류장,,,부산광역시 서구 서대신동3가 161-21,35.11727041,129.0095848,2.3750155,20231230
849,36,b,이화사,시내버스,영도EM연구센터버스정류장,04-051,,부산광역시 영도구 봉래동5가 36251,35.09383794,129.0527671,2.419801,20231230
850,36,b,이화사,시내버스,남도여중버스정류장,04-041,,부산광역시 영도구 신선동2가 33725,35.08596252,129.0461903,2.445592,20231230
851,36,b,이화사,시내버스,수협버스정류장,,,부산광역시 사하구 감천동 549-12,35.09007153,129.0058593,2.4582416,20231230
852,36,b,이화사,시내버스,괴정화신아파트버스정류장,,,부산광역시 사하구 괴정동 378-5,35.09937752,129.0014057,2.4696924,20231230
853,36,b,이화사,시내버스,효목빌라버스정류장,,,부산광역시 서구 서대신동3가 산33-39,35.1184263,129.0094094,2.4773731,20231230
854,36,b,이화사,시내버스,대티역버스정류장,10-044,,부산광역시 사하구 괴정동 314-5,35.10394568,129.0011369,2.4775224,20231230
855,36,b,이화사,시내버스,구성분도병원버스정류장,03-083,,부산광역시 동구 초량동 92-30,35.12252674,129.0403583,2.4941221,20231230
856,36,b,이화사,시내버스,초량6동버스정류장,03-040,,부산광역시 동구 초량동 754-5,35.12428732,129.0348518,2.5077,20231230
857,36,b,이화사,시내버스,금호아파트버스정류장,,,부산광역시 서구 서대신동3가 36-73,35.11990453,129.01092,2.5094741,20231230
858,36,b,이화사,시내버스,부산보건고버스정류장,04-032,,부산광역시 영도구 영선동4가 186-68,35.08212123,129.0412426,2.5417578,20231230
859,36,b,이화사,시내버스,샛별APT버스정류장,,,부산광역시 영도구 신선동2가 166-7,35.08509658,129.0470258,2.5680663,20231230
860,36,s1,이화사,지하철(1호선),초량역,,9번출구,부산광역시 동구 초량동 1170,35.12201801,129.0432529,2.5723769,20231230
861,36,b,이화사,시내버스,영월사버스정류장,04-054,,부산광역시 영도구 청학동 391-433,35.09401914,129.0546687,2.5724565,20231230
862,36,b,이화사,시내버스,암남동주민센터버스정류장,02-126,,부산광역시 서구 암남동 32509,35.07985738,129.0213297,2.5835811,20231230
863,36,b,이화사,시내버스,샛별APT버스정류장,,,부산광역시 영도구 신선동2가 164-41,35.08500121,129.0471802,2.585323,20231230
864,36,b,이화사,시내버스,암남동주민센터버스정류장,02-127,,부산광역시 서구 암남동 32629,35.07965334,129.0217035,2.5975075,20231230
865,36,b,이화사,시내버스,테크노과학고버스정류장,,,부산광역시 영도구 영선동4가 200,35.08144399,129.0413799,2.6143962,20231230
866,36,b,이화사,시내버스,시영APT후문버스정류장,,,부산광역시 영도구 봉래동5가 125-2,35.09237313,129.0543463,2.6175627,20231230
867,36,b,이화사,시내버스,괴정초등학교버스정류장,10-045,,부산광역시 사하구 괴정동 230,35.10316562,128.9995328,2.6187955,20231230
868,36,b,이화사,시내버스,영광APT버스정류장,,,부산광역시 영도구 신선동2가 180-2,35.08430693,129.0469208,2.6282599,20231230
869,36,b,이화사,시내버스,구침례병원버스정류장,03-092,,부산광역시 동구 초량동 1163-6,35.12229969,129.0438678,2.628711,20231230
870,36,b,이화사,시내버스,대원APT버스정류장,,,부산광역시 영도구 영선동4가 245-1,35.08185981,129.0427418,2.632888,20231230
871,36,b,이화사,시내버스,감천사거리버스정류장,,,부산광역시 사하구 감천동 468-22,35.08786851,129.0052851,2.6438061,20231230
872,36,b,이화사,시내버스,알로이시오기념병원버스정류장,02-131,,부산광역시 서구 암남동 10-4,35.08218057,129.0128649,2.6491857,20231230
873,36,b,이화사,시내버스,프랑스문화원버스정류장,03-090,,부산광역시 동구 초량동 1142,35.12267317,129.0435823,2.650085,20231230
874,36,b,이화사,시내버스,감천우체국버스정류장,10-006,,부산광역시 사하구 감천동 468-1,35.08776166,129.0052641,2.6525851,20231230
875,36,b,이화사,시내버스,남성한빛가든버스정류장,10-004,,부산광역시 사하구 감천동 53-20,35.08440854,129.009012,2.6597507,20231230
876,36,b,이화사,시내버스,신익아파트버스정류장,02-125,,부산광역시 서구 암남동 180-1,35.07936154,129.0202902,2.6614041,20231230
877,36,b,이화사,시내버스,신선초교입구버스정류장,,,부산광역시 영도구 신선동3가 100-3,35.08356309,129.0464192,2.6635592,20231230
878,36,b,이화사,시내버스,신선초교입구버스정류장,,,부산광역시 영도구 신선동3가 99-17,35.08353449,129.0465908,2.6757382,20231230
879,36,b,이화사,시내버스,수정1동공영주차장버스정류장,03-172,,부산광역시 동구 수정동 1043-60,35.12481747,129.0390251,2.6787119,20231230
880,36,b,이화사,시내버스,SK주유소버스정류장,,,부산광역시 사하구 괴정동 286-9,35.10235497,128.9987374,2.6897128,20231230
881,36,b,이화사,시내버스,민방위교육장버스정류장,,,부산광역시 서구 서대신동3가 31-273,35.12123387,129.0097127,2.6934544,20231230
882,37,b,일광카메라,시내버스,구덕운동장버스정류장,02-044,,부산광역시 서구 동대신동3가 350-11,35.11329163,129.0162529,2.300894,20231230
883,37,b,일광카메라,시내버스,초량시장입구버스정류장,03-073,,부산광역시 동구 초량동 174-59,35.11865201,129.0408295,2.3030323,20231230
884,37,b,일광카메라,시내버스,동신초등학교버스정류장,02-027,,부산광역시 서구 동대신동3가 213-2,35.11502533,129.018084,2.3330656,20231230
885,37,b,일광카메라,시내버스,청학시장버스정류장,04-160,,부산광역시 영도구 청학동 256-44,35.09405344,129.0592844,2.3432833,20231230
886,37,b,일광카메라,시내버스,금수사버스정류장,03-045,,부산광역시 동구 초량동 841-6,35.1196105,129.0300718,2.3575593,20231230
887,37,b,일광카메라,시내버스,창신슈퍼버스정류장,04-167,,부산광역시 영도구 청학동 466-15,35.08996208,129.0579035,2.3678897,20231230
888,37,b,일광카메라,시내버스,암남동주민센터버스정류장,02-126,,부산광역시 서구 암남동 32509,35.07985738,129.0213297,2.39562,20231230
889,37,b,일광카메라,시내버스,암남동주민센터버스정류장,02-127,,부산광역시 서구 암남동 32629,35.07965334,129.0217035,2.3992156,20231230
890,37,b,일광카메라,시내버스,서대신동역버스정류장,,,부산광역시 서구 서대신동3가 333-5,35.11191067,129.0130599,2.4184524,20231230
891,37,b,일광카메라,시내버스,초량버스정류장,03-081,,부산광역시 동구 초량동 45-16,35.11966572,129.041537,2.428946,20231230
892,37,b,일광카메라,시내버스,부산고교버스정류장,03-069,,부산광역시 동구 초량동 281-17,35.12026458,129.038365,2.4312156,20231230
893,37,s1,일광카메라,지하철(1호선),서대신역,,3번출구,부산광역시 서구 서대신동3가 338,35.1113328,129.0123103,2.4352123,20231230
894,37,b,일광카메라,시내버스,위생병원버스정류장,02-035,,부산광역시 서구 서대신동2가 394-7,35.11151969,129.0118202,2.483619,20231230
895,37,b,일광카메라,시내버스,신익아파트버스정류장,02-125,,부산광역시 서구 암남동 180-1,35.07936154,129.0202902,2.4904668,20231230
896,37,b,일광카메라,시내버스,청학동부산은행버스정류장,04-067,,부산광역시 영도구 청학동 221-6,35.09655013,129.0614609,2.495452,20231230
897,37,b,일광카메라,시내버스,부경고교버스정류장,02-031,,부산광역시 서구 서대신동3가 521,35.11422809,129.0139202,2.5257847,20231230
898,37,b,일광카메라,시내버스,민들레맨션버스정류장,02-155,,부산광역시 서구 서대신동2가 455-22,35.10912412,129.0094664,2.528708,20231230
899,37,b,일광카메라,시내버스,영선아파트버스정류장,04-138,,부산광역시 영도구 영선동4가 1101,35.07799931,129.0458659,2.5337983,20231230
900,37,b,일광카메라,시내버스,자유APT버스정류장,,,부산광역시 서구 서대신동2가 394-7,35.10951168,129.0095636,2.5410074,20231230
901,37,b,일광카메라,시내버스,구해사고버스정류장,,,부산광역시 영도구 청학동 149-65,35.08897978,129.0595648,2.5507857,20231230
902,37,b,일광카메라,시내버스,위생병원버스정류장,02-034,,부산광역시 서구 서대신동3가 597-7,35.11264497,129.0116638,2.5689399,20231230
903,37,b,일광카메라,시내버스,구해사고버스정류장,04-149,,부산광역시 영도구 청학동 475-4,35.08881007,129.0596926,2.5693292,20231230
904,37,b,일광카메라,시내버스,영선아파트버스정류장,04-137,,부산광역시 영도구 영선동4가 1288,35.07771552,129.0463934,2.5827911,20231230
905,37,b,일광카메라,시내버스,부산컴퓨터과학고교버스정류장,03-042,,부산광역시 동구 초량동 795-32,35.12217392,129.0339057,2.6132635,20231230
906,37,b,일광카메라,시내버스,빅마트슈퍼버스정류장,,,부산광역시 영도구 청학동 144-14,35.09147654,129.0619243,2.6502004,20231230
907,37,b,일광카메라,시내버스,알로이시오기념병원버스정류장,02-131,,부산광역시 서구 암남동 10-4,35.08218057,129.0128649,2.667441,20231230
908,37,b,일광카메라,시내버스,롯데낙천대버스정류장,04-148,,부산광역시 영도구 청학동 147-26,35.08834466,129.0607855,2.6813489,20231230
909,38,b,정관박물관,시내버스,이지더원아파트버스정류장,16-043,,부산광역시 기장군 정관읍 719,35.33926828,129.1626221,2.4476734,20231230
910,38,b,정관박물관,시내버스,형제복지지원재단버스정류장,,,부산광역시 기장군 정관읍 산136-3,35.30672089,129.172227,2.5107277,20231230
911,38,b,정관박물관,시내버스,기장구조대버스정류장,16-121,,부산광역시 기장군 정관읍 328-10,35.3246306,129.2127301,2.5394972,20231230
912,38,b,정관박물관,시내버스,기장구조대버스정류장,16-173,,부산광역시 기장군 정관읍 305-2,35.32432023,129.212931,2.5611428,20231230
913,39,b,죽집에서 먹던 팥죽,시내버스,수협버스정류장,,,부산광역시 사하구 감천동 549-12,35.09007153,129.0058593,2.3090888,20231230
914,39,b,죽집에서 먹던 팥죽,시내버스,효목빌라버스정류장,,,부산광역시 서구 서대신동3가 산33-39,35.1184263,129.0094094,2.3286773,20231230
915,39,b,죽집에서 먹던 팥죽,시내버스,강남병원버스정류장,,,부산광역시 영도구 영선동2가 196-2,35.08735304,129.0437604,2.3313378,20231230
916,39,b,죽집에서 먹던 팥죽,시내버스,한성맨션버스정류장,04-060,,부산광역시 영도구 봉래동5가 26024,35.09450751,129.0501159,2.359037,20231230
